Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Payment_Method,Total_Revenue,Year,Month_Num,Year_Month,Month_Name,Quarter,Day_Of_Week,Hour_Of_Day
ORD-10491,2025-09-28 09:00:00,CUST-805,Espresso Coffee Machine,Home & Kitchen,3,499.0,Middle East,Bank Transfer,1497.0,2025,9,2025-09,Sep,2025Q3,Sunday,9
ORD-11452,2025-09-28 14:00:00,CUST-417,Mechanical Gaming Keyboard,Electronics,5,119.0,Asia-Pacific,Credit Card,595.0,2025,9,2025-09,Sep,2025Q3,Sunday,14
ORD-11449,2025-09-28 19:00:00,CUST-740,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Asia-Pacific,PayPal,89.97,2025,9,2025-09,Sep,2025Q3,Sunday,19
ORD-11012,2025-09-28 20:00:00,CUST-583,Bluetooth Portable Speaker,Audio & Accessories,7,89.99,Middle East,Crypto,629.93,2025,9,2025-09,Sep,2025Q3,Sunday,20
ORD-11061,2025-09-29 00:00:00,CUST-962,Wireless Vertical Mouse,Electronics,10,49.99,Europe,PayPal,499.9,2025,9,2025-09,Sep,2025Q3,Monday,0
ORD-10012,2025-09-29 08:00:00,CUST-600,Mechanical Gaming Keyboard,Electronics,5,119.0,North America,Credit Card,595.0,2025,9,2025-09,Sep,2025Q3,Monday,8
ORD-10061,2025-09-29 13:00:00,CUST-863,Smart Fitness Watch V2,Electronics,1,199.95,Middle East,Bank Transfer,199.95,2025,9,2025-09,Sep,2025Q3,Monday,13
ORD-10044,2025-09-29 16:00:00,CUST-873,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Latin America,Crypto,39.99,2025,9,2025-09,Sep,2025Q3,Monday,16
ORD-11132,2025-09-30 11:00:00,CUST-794,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Middle East,Crypto,25.0,2025,9,2025-09,Sep,2025Q3,Tuesday,11
ORD-10623,2025-09-30 20:00:00,CUST-887,4K Ultra HD Smart Monitor 27in,Electronics,2,450.0,Latin America,Crypto,900.0,2025,9,2025-09,Sep,2025Q3,Tuesday,20
ORD-10428,2025-10-01 00:00:00,CUST-UNKNOWN,Smart Fitness Watch V2,Electronics,2,199.95,Latin America,Bank Transfer,399.9,2025,10,2025-10,Oct,2025Q4,Wednesday,0
ORD-10371,2025-10-01 08:00:00,CUST-733,Standing Desk Converter,Furniture,1,220.0,North America,Crypto,220.0,2025,10,2025-10,Oct,2025Q4,Wednesday,8
ORD-10203,2025-10-01 18:00:00,CUST-367,4K Ultra HD Smart Monitor 27in,Electronics,6,450.0,Asia-Pacific,Crypto,2700.0,2025,10,2025-10,Oct,2025Q4,Wednesday,18
ORD-10417,2025-10-01 19:00:00,CUST-598,Wireless Vertical Mouse,Electronics,1,49.99,Asia-Pacific,Bank Transfer,49.99,2025,10,2025-10,Oct,2025Q4,Wednesday,19
ORD-10834,2025-10-01 19:00:00,CUST-856,Espresso Coffee Machine,Home & Kitchen,2,499.0,Middle East,Crypto,998.0,2025,10,2025-10,Oct,2025Q4,Wednesday,19
ORD-10035,2025-10-02 00:00:00,CUST-218,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Asia-Pacific,PayPal,359.96,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10003,2025-10-02 00:00:00,CUST-487,UltraBook Pro 15,Electronics,3,1299.99,North America,Crypto,3899.97,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10917,2025-10-02 00:00:00,CUST-926,Ergonomic Office Chair,Furniture,7,349.99,Latin America,Bank Transfer,2449.93,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10188,2025-10-02 10:00:00,CUST-974,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Middle East,Debit Card,179.98,2025,10,2025-10,Oct,2025Q4,Thursday,10
ORD-10235,2025-10-02 10:00:00,CUST-301,Wireless Noise-Canceling Headphones,Audio & Accessories,3,249.5,Latin America,Credit Card,748.5,2025,10,2025-10,Oct,2025Q4,Thursday,10
ORD-11162,2025-10-02 15:00:00,CUST-717,Standing Desk Converter,Furniture,1,220.0,North America,Bank Transfer,220.0,2025,10,2025-10,Oct,2025Q4,Thursday,15
ORD-10478,2025-10-02 16:00:00,CUST-821,Espresso Coffee Machine,Home & Kitchen,9,499.0,North America,Crypto,4491.0,2025,10,2025-10,Oct,2025Q4,Thursday,16
ORD-10992,2025-10-02 17:00:00,CUST-921,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,North America,PayPal,29.99,2025,10,2025-10,Oct,2025Q4,Thursday,17
ORD-10228,2025-10-02 17:00:00,CUST-187,Smart Fitness Watch V2,Electronics,6,199.95,North America,PayPal,1199.7,2025,10,2025-10,Oct,2025Q4,Thursday,17
ORD-11325,2025-10-02 17:00:00,CUST-415,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Latin America,Crypto,29.99,2025,10,2025-10,Oct,2025Q4,Thursday,17
ORD-11129,2025-10-02 20:00:00,CUST-908,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,PayPal,45.0,2025,10,2025-10,Oct,2025Q4,Thursday,20
ORD-10037,2025-10-03 00:00:00,CUST-859,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,Bank Transfer,89.99,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10238,2025-10-03 00:00:00,CUST-277,Mechanical Gaming Keyboard,Electronics,3,119.0,Middle East,PayPal,357.0,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10374,2025-10-03 00:00:00,CUST-412,UltraBook Pro 15,Electronics,1,1299.99,Europe,Bank Transfer,1299.99,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10097,2025-10-03 10:00:00,CUST-479,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Middle East,Debit Card,90.0,2025,10,2025-10,Oct,2025Q4,Friday,10
ORD-10557,2025-10-03 10:00:00,CUST-129,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Latin America,Crypto,45.0,2025,10,2025-10,Oct,2025Q4,Friday,10
ORD-11146,2025-10-03 15:00:00,CUST-441,Wireless Vertical Mouse,Electronics,4,49.99,North America,Credit Card,199.96,2025,10,2025-10,Oct,2025Q4,Friday,15
ORD-11300,2025-10-04 00:00:00,CUST-263,Mechanical Gaming Keyboard,Electronics,1,119.0,Middle East,PayPal,119.0,2025,10,2025-10,Oct,2025Q4,Saturday,0
ORD-11443,2025-10-04 15:00:00,CUST-634,HD Webcam 1080p,Electronics,2,69.99,North America,PayPal,139.98,2025,10,2025-10,Oct,2025Q4,Saturday,15
ORD-10613,2025-10-04 17:00:00,CUST-675,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Europe,Crypto,25.0,2025,10,2025-10,Oct,2025Q4,Saturday,17
ORD-10367,2025-10-04 19:00:00,CUST-629,Wireless Noise-Canceling Headphones,Audio & Accessories,6,249.5,Asia-Pacific,Crypto,1497.0,2025,10,2025-10,Oct,2025Q4,Saturday,19
ORD-10287,2025-10-05 12:00:00,CUST-138,Noise-Isolating Earbuds,Audio & Accessories,2,29.99,North America,Unspecified,59.98,2025,10,2025-10,Oct,2025Q4,Sunday,12
ORD-10175,2025-10-06 00:00:00,CUST-504,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,PayPal,249.5,2025,10,2025-10,Oct,2025Q4,Monday,0
ORD-10909,2025-10-06 09:00:00,CUST-615,Smart LED Desk Lamp,Home & Kitchen,2,39.99,Middle East,Credit Card,79.98,2025,10,2025-10,Oct,2025Q4,Monday,9
ORD-10381,2025-10-06 16:00:00,CUST-893,UltraBook Pro 15,Electronics,3,1299.99,Europe,Bank Transfer,3899.97,2025,10,2025-10,Oct,2025Q4,Monday,16
ORD-10898,2025-10-07 00:00:00,CUST-249,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Europe,Bank Transfer,45.0,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-10159,2025-10-07 12:00:00,CUST-409,USB-C Multi-Port Hub,Audio & Accessories,4,45.0,Latin America,PayPal,180.0,2025,10,2025-10,Oct,2025Q4,Tuesday,12
ORD-11317,2025-10-07 13:00:00,CUST-589,USB-C Multi-Port Hub,Audio & Accessories,4,45.0,North America,PayPal,180.0,2025,10,2025-10,Oct,2025Q4,Tuesday,13
ORD-10522,2025-10-07 17:00:00,CUST-138,Bluetooth Portable Speaker,Audio & Accessories,9,89.99,Middle East,Debit Card,809.91,2025,10,2025-10,Oct,2025Q4,Tuesday,17
ORD-11280,2025-10-08 00:00:00,CUST-559,Standing Desk Converter,Furniture,3,220.0,Europe,Credit Card,660.0,2025,10,2025-10,Oct,2025Q4,Wednesday,0
ORD-10414,2025-10-08 12:00:00,CUST-582,Wireless Vertical Mouse,Electronics,3,49.99,Middle East,Bank Transfer,149.97,2025,10,2025-10,Oct,2025Q4,Wednesday,12
ORD-10656,2025-10-08 17:00:00,CUST-508,UltraBook Pro 15,Electronics,1,1299.99,Asia-Pacific,Unspecified,1299.99,2025,10,2025-10,Oct,2025Q4,Wednesday,17
ORD-10842,2025-10-09 00:00:00,CUST-831,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Europe,Bank Transfer,249.5,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10505,2025-10-09 13:00:00,CUST-821,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Asia-Pacific,Crypto,89.99,2025,10,2025-10,Oct,2025Q4,Thursday,13
ORD-11400,2025-10-10 00:00:00,CUST-222,HD Webcam 1080p,Electronics,1,69.99,Middle East,Credit Card,69.99,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10077,2025-10-10 14:00:00,CUST-961,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,North America,Debit Card,450.0,2025,10,2025-10,Oct,2025Q4,Friday,14
ORD-10521,2025-10-10 15:00:00,CUST-331,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Europe,Debit Card,90.0,2025,10,2025-10,Oct,2025Q4,Friday,15
ORD-11418,2025-10-10 16:00:00,CUST-248,Ergonomic Office Chair,Furniture,2,349.99,North America,Bank Transfer,699.98,2025,10,2025-10,Oct,2025Q4,Friday,16
ORD-10155,2025-10-10 18:00:00,CUST-886,Smart Fitness Watch V2,Electronics,1,199.95,Europe,Debit Card,199.95,2025,10,2025-10,Oct,2025Q4,Friday,18
ORD-11040,2025-10-11 19:00:00,CUST-113,Smart Fitness Watch V2,Electronics,2,199.95,North America,Credit Card,399.9,2025,10,2025-10,Oct,2025Q4,Saturday,19
ORD-10710,2025-10-12 00:00:00,CUST-315,Espresso Coffee Machine,Home & Kitchen,4,499.0,Middle East,Crypto,1996.0,2025,10,2025-10,Oct,2025Q4,Sunday,0
ORD-10469,2025-10-12 12:00:00,CUST-449,Wireless Vertical Mouse,Electronics,8,49.99,Latin America,PayPal,399.92,2025,10,2025-10,Oct,2025Q4,Sunday,12
ORD-11224,2025-10-12 15:00:00,CUST-630,Ergonomic Office Chair,Furniture,2,349.99,North America,Debit Card,699.98,2025,10,2025-10,Oct,2025Q4,Sunday,15
ORD-11433,2025-10-12 18:00:00,CUST-705,Espresso Coffee Machine,Home & Kitchen,3,499.0,Middle East,Bank Transfer,1497.0,2025,10,2025-10,Oct,2025Q4,Sunday,18
ORD-10197,2025-10-13 00:00:00,CUST-279,4K Ultra HD Smart Monitor 27in,Electronics,6,450.0,Latin America,Crypto,2700.0,2025,10,2025-10,Oct,2025Q4,Monday,0
ORD-11293,2025-10-13 12:00:00,CUST-819,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Middle East,Debit Card,89.97,2025,10,2025-10,Oct,2025Q4,Monday,12
ORD-10066,2025-10-13 20:00:00,CUST-710,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Middle East,PayPal,450.0,2025,10,2025-10,Oct,2025Q4,Monday,20
ORD-10883,2025-10-14 00:00:00,CUST-936,Wireless Vertical Mouse,Electronics,1,49.99,Latin America,Debit Card,49.99,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11324,2025-10-15 00:00:00,CUST-895,UltraBook Pro 15,Electronics,9,1299.99,Europe,Credit Card,11699.91,2025,10,2025-10,Oct,2025Q4,Wednesday,0
ORD-11471,2025-10-15 00:00:00,CUST-736,Wireless Vertical Mouse,Electronics,4,49.99,Europe,Crypto,199.96,2025,10,2025-10,Oct,2025Q4,Wednesday,0
ORD-10161,2025-10-15 09:00:00,CUST-577,Standing Desk Converter,Furniture,3,220.0,North America,Bank Transfer,660.0,2025,10,2025-10,Oct,2025Q4,Wednesday,9
ORD-11242,2025-10-15 16:00:00,CUST-816,HD Webcam 1080p,Electronics,4,69.99,Asia-Pacific,PayPal,279.96,2025,10,2025-10,Oct,2025Q4,Wednesday,16
ORD-11049,2025-10-15 20:00:00,CUST-611,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,PayPal,499.0,2025,10,2025-10,Oct,2025Q4,Wednesday,20
ORD-10269,2025-10-16 20:00:00,CUST-737,Smart Fitness Watch V2,Electronics,1,199.95,Europe,Debit Card,199.95,2025,10,2025-10,Oct,2025Q4,Thursday,20
ORD-10689,2025-10-17 00:00:00,CUST-742,Espresso Coffee Machine,Home & Kitchen,1,499.0,Middle East,Crypto,499.0,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10383,2025-10-17 00:00:00,CUST-249,Bluetooth Portable Speaker,Audio & Accessories,5,89.99,Latin America,Bank Transfer,449.95,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10283,2025-10-17 16:00:00,CUST-376,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Europe,Credit Card,45.0,2025,10,2025-10,Oct,2025Q4,Friday,16
ORD-10112,2025-10-17 18:00:00,CUST-245,Mechanical Gaming Keyboard,Electronics,7,119.0,North America,Credit Card,833.0,2025,10,2025-10,Oct,2025Q4,Friday,18
ORD-10013,2025-10-18 09:00:00,CUST-597,UltraBook Pro 15,Electronics,1,1299.99,North America,Crypto,1299.99,2025,10,2025-10,Oct,2025Q4,Saturday,9
ORD-11331,2025-10-18 15:00:00,CUST-249,Espresso Coffee Machine,Home & Kitchen,3,499.0,Asia-Pacific,Crypto,1497.0,2025,10,2025-10,Oct,2025Q4,Saturday,15
ORD-10007,2025-10-18 19:00:00,CUST-771,Ergonomic Office Chair,Furniture,5,349.99,Latin America,Debit Card,1749.95,2025,10,2025-10,Oct,2025Q4,Saturday,19
ORD-11200,2025-10-19 00:00:00,CUST-845,Smart Fitness Watch V2,Electronics,4,199.95,North America,Crypto,799.8,2025,10,2025-10,Oct,2025Q4,Sunday,0
ORD-10495,2025-10-19 00:00:00,CUST-952,Smart Fitness Watch V2,Electronics,2,199.95,Europe,PayPal,399.9,2025,10,2025-10,Oct,2025Q4,Sunday,0
ORD-11278,2025-10-19 00:00:00,CUST-157,Smart Fitness Watch V2,Electronics,1,199.95,Europe,Debit Card,199.95,2025,10,2025-10,Oct,2025Q4,Sunday,0
ORD-10312,2025-10-19 08:00:00,CUST-996,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Europe,Credit Card,39.99,2025,10,2025-10,Oct,2025Q4,Sunday,8
ORD-11477,2025-10-19 11:00:00,CUST-UNKNOWN,HD Webcam 1080p,Electronics,4,69.99,North America,Bank Transfer,279.96,2025,10,2025-10,Oct,2025Q4,Sunday,11
ORD-10325,2025-10-19 15:00:00,CUST-983,Ergonomic Office Chair,Furniture,4,349.99,Europe,Credit Card,1399.96,2025,10,2025-10,Oct,2025Q4,Sunday,15
ORD-11026,2025-10-20 00:00:00,CUST-633,Ergonomic Office Chair,Furniture,5,349.99,Europe,Debit Card,1749.95,2025,10,2025-10,Oct,2025Q4,Monday,0
ORD-11373,2025-10-20 09:00:00,CUST-UNKNOWN,Espresso Coffee Machine,Home & Kitchen,2,499.0,Asia-Pacific,Credit Card,998.0,2025,10,2025-10,Oct,2025Q4,Monday,9
ORD-10653,2025-10-20 10:00:00,CUST-178,UltraBook Pro 15,Electronics,4,1299.99,Europe,Debit Card,5199.96,2025,10,2025-10,Oct,2025Q4,Monday,10
ORD-10751,2025-10-21 00:00:00,CUST-309,HD Webcam 1080p,Electronics,7,69.99,Latin America,Credit Card,489.93,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11204,2025-10-21 00:00:00,CUST-496,Wireless Noise-Canceling Headphones,Audio & Accessories,2,249.5,Latin America,Debit Card,499.0,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11001,2025-10-21 19:00:00,CUST-631,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Asia-Pacific,PayPal,179.98,2025,10,2025-10,Oct,2025Q4,Tuesday,19
ORD-10406,2025-10-22 00:00:00,CUST-486,4K Ultra HD Smart Monitor 27in,Electronics,2,450.0,Middle East,Debit Card,900.0,2025,10,2025-10,Oct,2025Q4,Wednesday,0
ORD-10196,2025-10-22 13:00:00,CUST-891,4K Ultra HD Smart Monitor 27in,Electronics,4,450.0,Asia-Pacific,PayPal,1800.0,2025,10,2025-10,Oct,2025Q4,Wednesday,13
ORD-10396,2025-10-23 16:00:00,CUST-107,Espresso Coffee Machine,Home & Kitchen,5,499.0,Latin America,PayPal,2495.0,2025,10,2025-10,Oct,2025Q4,Thursday,16
ORD-10942,2025-10-23 18:00:00,CUST-572,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,North America,Unspecified,75.0,2025,10,2025-10,Oct,2025Q4,Thursday,18
ORD-10342,2025-10-23 19:00:00,CUST-785,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Asia-Pacific,Crypto,25.0,2025,10,2025-10,Oct,2025Q4,Thursday,19
ORD-10731,2025-10-24 00:00:00,CUST-730,Espresso Coffee Machine,Home & Kitchen,4,499.0,Asia-Pacific,Debit Card,1996.0,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10489,2025-10-24 00:00:00,CUST-195,Mechanical Gaming Keyboard,Electronics,6,119.0,Asia-Pacific,Bank Transfer,714.0,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10620,2025-10-24 09:00:00,CUST-379,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,North America,Crypto,249.5,2025,10,2025-10,Oct,2025Q4,Friday,9
ORD-10582,2025-10-26 16:00:00,CUST-UNKNOWN,HD Webcam 1080p,Electronics,2,69.99,Asia-Pacific,PayPal,139.98,2025,10,2025-10,Oct,2025Q4,Sunday,16
ORD-10741,2025-10-26 18:00:00,CUST-324,Standing Desk Converter,Furniture,1,220.0,Europe,Debit Card,220.0,2025,10,2025-10,Oct,2025Q4,Sunday,18
ORD-10073,2025-10-27 14:00:00,CUST-603,4K Ultra HD Smart Monitor 27in,Electronics,4,450.0,North America,Debit Card,1800.0,2025,10,2025-10,Oct,2025Q4,Monday,14
ORD-10728,2025-10-27 14:00:00,CUST-767,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Asia-Pacific,Bank Transfer,39.99,2025,10,2025-10,Oct,2025Q4,Monday,14
ORD-10739,2025-10-27 15:00:00,CUST-183,Wireless Vertical Mouse,Electronics,2,49.99,Latin America,Crypto,99.98,2025,10,2025-10,Oct,2025Q4,Monday,15
ORD-10201,2025-10-28 00:00:00,CUST-322,Ergonomic Office Chair,Furniture,1,349.99,Latin America,Unspecified,349.99,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11202,2025-10-28 00:00:00,CUST-724,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,North America,Bank Transfer,89.99,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11465,2025-10-28 00:00:00,CUST-517,Smart Fitness Watch V2,Electronics,1,199.95,Europe,PayPal,199.95,2025,10,2025-10,Oct,2025Q4,Tuesday,0
ORD-11406,2025-10-29 08:00:00,CUST-588,UltraBook Pro 15,Electronics,5,1299.99,North America,Debit Card,6499.95,2025,10,2025-10,Oct,2025Q4,Wednesday,8
ORD-10971,2025-10-29 15:00:00,CUST-381,4K Ultra HD Smart Monitor 27in,Electronics,7,450.0,Latin America,Debit Card,3150.0,2025,10,2025-10,Oct,2025Q4,Wednesday,15
ORD-10351,2025-10-29 16:00:00,CUST-610,USB-C Multi-Port Hub,Audio & Accessories,5,45.0,North America,Crypto,225.0,2025,10,2025-10,Oct,2025Q4,Wednesday,16
ORD-11072,2025-10-30 00:00:00,CUST-885,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Europe,Credit Card,249.5,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10563,2025-10-30 00:00:00,CUST-105,HD Webcam 1080p,Electronics,1,69.99,Latin America,Unspecified,69.99,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10606,2025-10-30 00:00:00,CUST-272,Standing Desk Converter,Furniture,1,220.0,North America,Bank Transfer,220.0,2025,10,2025-10,Oct,2025Q4,Thursday,0
ORD-10528,2025-10-30 19:00:00,CUST-557,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,PayPal,249.5,2025,10,2025-10,Oct,2025Q4,Thursday,19
ORD-10940,2025-10-30 20:00:00,CUST-979,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,Bank Transfer,249.5,2025,10,2025-10,Oct,2025Q4,Thursday,20
ORD-11140,2025-10-31 00:00:00,CUST-147,Smart Fitness Watch V2,Electronics,5,199.95,Latin America,Debit Card,999.75,2025,10,2025-10,Oct,2025Q4,Friday,0
ORD-10687,2025-10-31 12:00:00,CUST-892,UltraBook Pro 15,Electronics,1,1299.99,Asia-Pacific,Debit Card,1299.99,2025,10,2025-10,Oct,2025Q4,Friday,12
ORD-10168,2025-10-31 13:00:00,CUST-621,Espresso Coffee Machine,Home & Kitchen,1,499.0,Middle East,Debit Card,499.0,2025,10,2025-10,Oct,2025Q4,Friday,13
ORD-10225,2025-10-31 16:00:00,CUST-886,Smart Fitness Watch V2,Electronics,1,199.95,Middle East,Credit Card,199.95,2025,10,2025-10,Oct,2025Q4,Friday,16
ORD-10070,2025-11-01 00:00:00,CUST-395,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,Latin America,Credit Card,998.0,2025,11,2025-11,Nov,2025Q4,Saturday,0
ORD-11333,2025-11-01 09:00:00,CUST-496,Stainless Steel Water Bottle,Home & Kitchen,14,25.0,Asia-Pacific,Credit Card,350.0,2025,11,2025-11,Nov,2025Q4,Saturday,9
ORD-10059,2025-11-02 00:00:00,CUST-669,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,North America,Crypto,450.0,2025,11,2025-11,Nov,2025Q4,Sunday,0
ORD-11463,2025-11-02 00:00:00,CUST-525,4K Ultra HD Smart Monitor 27in,Electronics,3,450.0,North America,Crypto,1350.0,2025,11,2025-11,Nov,2025Q4,Sunday,0
ORD-11273,2025-11-02 17:00:00,CUST-851,Smart LED Desk Lamp,Home & Kitchen,1,39.99,North America,PayPal,39.99,2025,11,2025-11,Nov,2025Q4,Sunday,17
ORD-10187,2025-11-02 20:00:00,CUST-557,Smart LED Desk Lamp,Home & Kitchen,2,39.99,Middle East,Bank Transfer,79.98,2025,11,2025-11,Nov,2025Q4,Sunday,20
ORD-11403,2025-11-03 09:00:00,CUST-197,Wireless Vertical Mouse,Electronics,4,49.99,Asia-Pacific,Bank Transfer,199.96,2025,11,2025-11,Nov,2025Q4,Monday,9
ORD-11178,2025-11-03 15:00:00,CUST-548,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,Asia-Pacific,Credit Card,998.0,2025,11,2025-11,Nov,2025Q4,Monday,15
ORD-11342,2025-11-04 00:00:00,CUST-802,Noise-Isolating Earbuds,Audio & Accessories,5,29.99,Middle East,Unspecified,149.95,2025,11,2025-11,Nov,2025Q4,Tuesday,0
ORD-10931,2025-11-04 13:00:00,CUST-342,Wireless Noise-Canceling Headphones,Audio & Accessories,5,249.5,Middle East,Credit Card,1247.5,2025,11,2025-11,Nov,2025Q4,Tuesday,13
ORD-10993,2025-11-05 00:00:00,CUST-399,UltraBook Pro 15,Electronics,3,1299.99,Europe,Crypto,3899.97,2025,11,2025-11,Nov,2025Q4,Wednesday,0
ORD-11184,2025-11-05 09:00:00,CUST-912,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,North America,Crypto,25.0,2025,11,2025-11,Nov,2025Q4,Wednesday,9
ORD-10127,2025-11-05 10:00:00,CUST-696,Espresso Coffee Machine,Home & Kitchen,5,499.0,Europe,Bank Transfer,2495.0,2025,11,2025-11,Nov,2025Q4,Wednesday,10
ORD-11326,2025-11-06 00:00:00,CUST-687,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,Debit Card,89.99,2025,11,2025-11,Nov,2025Q4,Thursday,0
ORD-11198,2025-11-06 00:00:00,CUST-834,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Middle East,PayPal,359.96,2025,11,2025-11,Nov,2025Q4,Thursday,0
ORD-10561,2025-11-06 00:00:00,CUST-753,Ergonomic Office Chair,Furniture,1,349.99,Middle East,PayPal,349.99,2025,11,2025-11,Nov,2025Q4,Thursday,0
ORD-11038,2025-11-06 16:00:00,CUST-839,HD Webcam 1080p,Electronics,1,69.99,North America,Debit Card,69.99,2025,11,2025-11,Nov,2025Q4,Thursday,16
ORD-10697,2025-11-07 00:00:00,CUST-616,Standing Desk Converter,Furniture,3,220.0,Latin America,Debit Card,660.0,2025,11,2025-11,Nov,2025Q4,Friday,0
ORD-10014,2025-11-07 00:00:00,CUST-652,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Europe,Bank Transfer,450.0,2025,11,2025-11,Nov,2025Q4,Friday,0
ORD-10856,2025-11-07 12:00:00,CUST-103,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Europe,Crypto,39.99,2025,11,2025-11,Nov,2025Q4,Friday,12
ORD-10474,2025-11-07 17:00:00,CUST-710,HD Webcam 1080p,Electronics,2,69.99,Europe,PayPal,139.98,2025,11,2025-11,Nov,2025Q4,Friday,17
ORD-10353,2025-11-08 00:00:00,CUST-380,Standing Desk Converter,Furniture,1,220.0,Latin America,Bank Transfer,220.0,2025,11,2025-11,Nov,2025Q4,Saturday,0
ORD-10111,2025-11-08 00:00:00,CUST-373,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,North America,PayPal,25.0,2025,11,2025-11,Nov,2025Q4,Saturday,0
ORD-11469,2025-11-08 00:00:00,CUST-881,Smart Fitness Watch V2,Electronics,4,199.95,North America,Debit Card,799.8,2025,11,2025-11,Nov,2025Q4,Saturday,0
ORD-10105,2025-11-08 10:00:00,CUST-381,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Middle East,Crypto,45.0,2025,11,2025-11,Nov,2025Q4,Saturday,10
ORD-11135,2025-11-09 11:00:00,CUST-258,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Asia-Pacific,PayPal,25.0,2025,11,2025-11,Nov,2025Q4,Sunday,11
ORD-10988,2025-11-10 00:00:00,CUST-590,Standing Desk Converter,Furniture,1,220.0,Europe,Bank Transfer,220.0,2025,11,2025-11,Nov,2025Q4,Monday,0
ORD-10292,2025-11-10 11:00:00,CUST-206,Smart Fitness Watch V2,Electronics,5,199.95,Latin America,PayPal,999.75,2025,11,2025-11,Nov,2025Q4,Monday,11
ORD-11163,2025-11-11 00:00:00,CUST-589,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Latin America,Crypto,359.96,2025,11,2025-11,Nov,2025Q4,Tuesday,0
ORD-10234,2025-11-11 11:00:00,CUST-539,Standing Desk Converter,Furniture,1,220.0,Latin America,Credit Card,220.0,2025,11,2025-11,Nov,2025Q4,Tuesday,11
